time,fx_1,f_1
2022-11-23 20:40:00.783000+00:00,-91.196279699172,91.196279699172
2022-11-23 20:40:00.793000+00:00,-91.262685949172,91.262685949172
2022-11-23 20:40:00.803000+00:00,-92.145498449172,92.145498449172
2022-11-23 20:40:00.813000+00:00,-89.81346719917201,89.81346719917201
2022-11-23 20:40:00.823000+00:00,-87.73534219917201,87.73534219917201
2022-11-23 20:40:00.833000+00:00,-93.594717199172,93.594717199172
2022-11-23 20:40:00.843000+00:00,-89.86424844917201,89.86424844917201
2022-11-23 20:40:00.853000+00:00,-89.13377969917201,89.13377969917201
2022-11-23 20:40:00.863000+00:00,-91.293935949172,91.293935949172
2022-11-23 20:40:00.873000+00:00,-92.786123449172,92.786123449172
2022-11-23 20:40:00.883000+00:00,-92.040029699172,92.040029699172
2022-11-23 20:40:00.893000+00:00,-89.12206094917201,89.12206094917201
2022-11-23 20:40:00.903000+00:00,-89.90331094917201,89.90331094917201
2022-11-23 20:40:00.913000+00:00,-92.821279699172,92.821279699172
2022-11-23 20:40:00.923000+00:00,-91.270498449172,91.270498449172
2022-11-23 20:40:00.933000+00:00,-91.254873449172,91.254873449172
2022-11-23 20:40:00.943000+00:00,-90.586904699172,90.586904699172
2022-11-23 20:40:00.953000+00:00,-91.243154699172,91.243154699172
2022-11-23 20:40:00.963000+00:00,-93.536123449172,93.536123449172
2022-11-23 20:40:00.973000+00:00,-92.832998449172,92.832998449172
2022-11-23 20:40:00.983000+00:00,-90.688467199172,90.688467199172
2022-11-23 20:40:00.993000+00:00,-89.91893594917201,89.91893594917201
2022-11-23 20:40:01.003000+00:00,-87.44237344917201,87.44237344917201
2022-11-23 20:40:01.013000+00:00,-92.633779699172,92.633779699172
2022-11-23 20:40:01.023000+00:00,-89.80956094917201,89.80956094917201
2022-11-23 20:40:01.033000+00:00,-89.99315469917201,89.99315469917201
2022-11-23 20:40:01.043000+00:00,-91.360342199172,91.360342199172
2022-11-23 20:40:01.053000+00:00,-91.997060949172,91.997060949172
2022-11-23 20:40:01.063000+00:00,-89.18065469917201,89.18065469917201
2022-11-23 20:40:01.073000+00:00,-87.77440469917201,87.77440469917201
2022-11-23 20:40:01.083000+00:00,-89.09081094917201,89.09081094917201
2022-11-23 20:40:01.093000+00:00,-91.176748449172,91.176748449172
2022-11-23 20:40:01.103000+00:00,-89.69627969917201,89.69627969917201
2022-11-23 20:40:01.113000+00:00,-92.008779699172,92.008779699172
2022-11-23 20:40:01.123000+00:00,-91.219717199172,91.219717199172
2022-11-23 20:40:01.133000+00:00,-89.82909219917201,89.82909219917201
2022-11-23 20:40:01.143000+00:00,-89.72752969917201,89.72752969917201
2022-11-23 20:40:01.153000+00:00,-89.02831094917201,89.02831094917201
2022-11-23 20:40:01.163000+00:00,-91.981435949172,91.981435949172
2022-11-23 20:40:01.173000+00:00,-90.582998449172,90.582998449172
2022-11-23 20:40:01.183000+00:00,-90.606435949172,90.606435949172
2022-11-23 20:40:01.193000+00:00,-89.06737344917201,89.06737344917201
2022-11-23 20:40:01.203000+00:00,-89.82127969917201,89.82127969917201
2022-11-23 20:40:01.213000+00:00,-88.93065469917201,88.93065469917201
2022-11-23 20:40:01.223000+00:00,-90.442373449172,90.442373449172
2022-11-23 20:40:01.233000+00:00,-88.42284219917201,88.42284219917201
2022-11-23 20:40:01.243000+00:00,-89.74706094917201,89.74706094917201
2022-11-23 20:40:01.253000+00:00,-90.582998449172,90.582998449172
2022-11-23 20:40:01.263000+00:00,-90.493154699172,90.493154699172
2022-11-23 20:40:01.273000+00:00,-89.83690469917201,89.83690469917201
2022-11-23 20:40:01.283000+00:00,-89.74315469917201,89.74315469917201
2022-11-23 20:40:01.293000+00:00,-90.520498449172,90.520498449172
2022-11-23 20:40:01.303000+00:00,-90.336904699172,90.336904699172
2022-11-23 20:40:01.313000+00:00,-90.407217199172,90.407217199172
2022-11-23 20:40:01.323000+00:00,-90.418935949172,90.418935949172
2022-11-23 20:40:01.333000+00:00,-91.204092199172,91.204092199172
2022-11-23 20:40:01.343000+00:00,-90.411123449172,90.411123449172
2022-11-23 20:40:01.353000+00:00,-90.434560949172,90.434560949172
2022-11-23 20:40:01.363000+00:00,-89.12206094917201,89.12206094917201
2022-11-23 20:40:01.373000+00:00,-89.73534219917201,89.73534219917201
2022-11-23 20:40:01.383000+00:00,-92.684560949172,92.684560949172
2022-11-23 20:40:01.393000+00:00,-89.84862344917201,89.84862344917201
2022-11-23 20:40:01.403000+00:00,-90.418935949172,90.418935949172
2022-11-23 20:40:01.413000+00:00,-88.97362344917201,88.97362344917201
2022-11-23 20:40:01.423000+00:00,-91.993154699172,91.993154699172
2022-11-23 20:40:01.433000+00:00,-90.602529699172,90.602529699172
2022-11-23 20:40:01.443000+00:00,-88.45409219917201,88.45409219917201
2022-11-23 20:40:01.453000+00:00,-90.598623449172,90.598623449172
2022-11-23 20:40:01.463000+00:00,-92.086904699172,92.086904699172
2022-11-23 20:40:01.473000+00:00,-92.004873449172,92.004873449172
2022-11-23 20:40:01.483000+00:00,-91.957998449172,91.957998449172
2022-11-23 20:40:01.493000+00:00,-91.223623449172,91.223623449172
2022-11-23 20:40:01.503000+00:00,-91.133779699172,91.133779699172
2022-11-23 20:40:01.513000+00:00,-89.72362344917201,89.72362344917201
2022-11-23 20:40:01.523000+00:00,-90.418935949172,90.418935949172
2022-11-23 20:40:01.533000+00:00,-91.965810949172,91.965810949172
2022-11-23 20:40:01.543000+00:00,-89.81346719917201,89.81346719917201
2022-11-23 20:40:01.553000+00:00,-91.961904699172,91.961904699172
2022-11-23 20:40:01.563000+00:00,-89.75877969917201,89.75877969917201
2022-11-23 20:40:01.573000+00:00,-90.500967199172,90.500967199172
2022-11-23 20:40:01.583000+00:00,-91.192373449172,91.192373449172
2022-11-23 20:40:01.593000+00:00,-91.286123449172,91.286123449172
2022-11-23 20:40:01.603000+00:00,-87.49315469917201,87.49315469917201
2022-11-23 20:40:01.613000+00:00,-91.817373449172,91.817373449172
2022-11-23 20:40:01.623000+00:00,-91.969717199172,91.969717199172
2022-11-23 20:40:01.633000+00:00,-90.438467199172,90.438467199172
2022-11-23 20:40:01.643000+00:00,-89.66502969917201,89.66502969917201
2022-11-23 20:40:01.653000+00:00,-87.66502969917201,87.66502969917201
2022-11-23 20:40:01.663000+00:00,-93.598623449172,93.598623449172
2022-11-23 20:40:01.673000+00:00,-92.696279699172,92.696279699172
2022-11-23 20:40:01.683000+00:00,-89.72362344917201,89.72362344917201
2022-11-23 20:40:01.693000+00:00,-93.379873449172,93.379873449172
2022-11-23 20:40:01.703000+00:00,-91.950185949172,91.950185949172
2022-11-23 20:40:01.713000+00:00,-90.399404699172,90.399404699172
2022-11-23 20:40:01.723000+00:00,-91.219717199172,91.219717199172
2022-11-23 20:40:01.733000+00:00,-91.915029699172,91.915029699172
2022-11-23 20:40:01.742000+00:00,-91.903310949172,91.903310949172
2022-11-23 20:40:01.752000+00:00,-91.223623449172,91.223623449172
2022-11-23 20:40:01.762000+00:00,-92.747060949172,92.747060949172
2022-11-23 20:40:01.772000+00:00,-91.161123449172,91.161123449172
2022-11-23 20:40:01.782000+00:00,-92.051748449172,92.051748449172
2022-11-23 20:40:01.793000+00:00,-92.645498449172,92.645498449172
2022-11-23 20:40:01.802000+00:00,-94.137685949172,94.137685949172
2022-11-23 20:40:01.813000+00:00,-90.586904699172,90.586904699172
2022-11-23 20:40:01.823000+00:00,-92.750967199172,92.750967199172
2022-11-23 20:40:01.833000+00:00,-89.79784219917201,89.79784219917201
2022-11-23 20:40:01.842000+00:00,-92.829092199172,92.829092199172
2022-11-23 20:40:01.852000+00:00,-91.411123449172,91.411123449172
2022-11-23 20:40:01.862000+00:00,-90.618154699172,90.618154699172
2022-11-23 20:40:01.873000+00:00,-91.957998449172,91.957998449172
2022-11-23 20:40:01.883000+00:00,-91.368154699172,91.368154699172
2022-11-23 20:40:01.892000+00:00,-92.946279699172,92.946279699172
2022-11-23 20:40:01.903000+00:00,-93.532217199172,93.532217199172
2022-11-23 20:40:01.912000+00:00,-92.723623449172,92.723623449172
2022-11-23 20:40:01.922000+00:00,-92.750967199172,92.750967199172
2022-11-23 20:40:01.933000+00:00,-89.99315469917201,89.99315469917201
2022-11-23 20:40:01.942000+00:00,-94.297842199172,94.297842199172
2022-11-23 20:40:01.952000+00:00,-92.629873449172,92.629873449172
2022-11-23 20:40:01.962000+00:00,-93.524404699172,93.524404699172
2022-11-23 20:40:01.973000+00:00,-92.868154699172,92.868154699172
2022-11-23 20:40:01.983000+00:00,-90.758779699172,90.758779699172
2022-11-23 20:40:01.993000+00:00,-92.055654699172,92.055654699172
2022-11-23 20:40:02.002000+00:00,-92.704092199172,92.704092199172
2022-11-23 20:40:02.012000+00:00,-94.090810949172,94.090810949172
2022-11-23 20:40:02.022000+00:00,-93.704092199172,93.704092199172
2022-11-23 20:40:02.032000+00:00,-91.454092199172,91.454092199172
2022-11-23 20:40:02.042000+00:00,-93.508779699172,93.508779699172
2022-11-23 20:40:02.052000+00:00,-94.250967199172,94.250967199172
2022-11-23 20:40:02.062000+00:00,-90.801748449172,90.801748449172
2022-11-23 20:40:02.073000+00:00,-93.020498449172,93.020498449172
2022-11-23 20:40:02.082000+00:00,-90.719717199172,90.719717199172
2022-11-23 20:40:02.092000+00:00,-92.934560949172,92.934560949172
2022-11-23 20:40:02.102000+00:00,-92.922842199172,92.922842199172
2022-11-23 20:40:02.113000+00:00,-91.543935949172,91.543935949172
2022-11-23 20:40:02.122000+00:00,-89.99706094917201,89.99706094917201
2022-11-23 20:40:02.132000+00:00,-91.450185949172,91.450185949172
2022-11-23 20:40:02.142000+00:00,-92.723623449172,92.723623449172
2022-11-23 20:40:02.152000+00:00,-91.274404699172,91.274404699172
2022-11-23 20:40:02.162000+00:00,-90.778310949172,90.778310949172
2022-11-23 20:40:02.172000+00:00,-89.18456094917201,89.18456094917201
2022-11-23 20:40:02.182000+00:00,-92.059560949172,92.059560949172
2022-11-23 20:40:02.192000+00:00,-95.047842199172,95.047842199172
2022-11-23 20:40:02.202000+00:00,-95.157217199172,95.157217199172
2022-11-23 20:40:02.212000+00:00,-90.977529699172,90.977529699172
2022-11-23 20:40:02.222000+00:00,-88.64549844917201,88.64549844917201
2022-11-23 20:40:02.233000+00:00,-92.188467199172,92.188467199172
2022-11-23 20:40:02.242000+00:00,-94.204092199172,94.204092199172
2022-11-23 20:40:02.252000+00:00,-93.782217199172,93.782217199172
2022-11-23 20:40:02.262000+00:00,-93.770498449172,93.770498449172
2022-11-23 20:40:02.272000+00:00,-91.454092199172,91.454092199172
2022-11-23 20:40:02.282000+00:00,-92.102529699172,92.102529699172
2022-11-23 20:40:02.292000+00:00,-92.907217199172,92.907217199172
2022-11-23 20:40:02.302000+00:00,-91.516592199172,91.516592199172
2022-11-23 20:40:02.312000+00:00,-91.625967199172,91.625967199172
2022-11-23 20:40:02.322000+00:00,-92.395498449172,92.395498449172
2022-11-23 20:40:02.332000+00:00,-94.442373449172,94.442373449172
2022-11-23 20:40:02.342000+00:00,-92.168935949172,92.168935949172
2022-11-23 20:40:02.352000+00:00,-93.750967199172,93.750967199172
2022-11-23 20:40:02.362000+00:00,-91.020498449172,91.020498449172
2022-11-23 20:40:02.372000+00:00,-92.360342199172,92.360342199172
2022-11-23 20:40:02.382000+00:00,-95.133779699172,95.133779699172
2022-11-23 20:40:02.392000+00:00,-92.903310949172,92.903310949172
2022-11-23 20:40:02.402000+00:00,-93.082998449172,93.082998449172
2022-11-23 20:40:02.413000+00:00,-91.594717199172,91.594717199172
2022-11-23 20:40:02.423000+00:00,-93.051748449172,93.051748449172
2022-11-23 20:40:02.432000+00:00,-91.477529699172,91.477529699172
2022-11-23 20:40:02.442000+00:00,-92.969717199172,92.969717199172
2022-11-23 20:40:02.452000+00:00,-94.731435949172,94.731435949172
2022-11-23 20:40:02.462000+00:00,-91.750967199172,91.750967199172
2022-11-23 20:40:02.472000+00:00,-93.723623449172,93.723623449172
2022-11-23 20:40:02.482000+00:00,-93.559560949172,93.559560949172
2022-11-23 20:40:02.492000+00:00,-93.957998449172,93.957998449172
